date,open,high,low,close,volume
04.10.2018 21:00:00.000 GMT+0100,1.30225,1.30235,1.30176,1.30208,2880.2
04.10.2018 22:00:00.000 GMT+0100,1.30199,1.30236,1.30110,1.30202,1524.95
04.10.2018 23:00:00.000 GMT+0100,1.30200,1.30244,1.30185,1.30228,1958.45
05.10.2018 00:00:00.000 GMT+0100,1.30229,1.30248,1.30199,1.30221,3243.5
05.10.2018 01:00:00.000 GMT+0100,1.30221,1.30266,1.30180,1.30262,5071.9399
05.10.2018 02:00:00.000 GMT+0100,1.30259,1.30294,1.30190,1.30198,4524.8198
05.10.2018 03:00:00.000 GMT+0100,1.30197,1.30231,1.30161,1.30165,4051.71
05.10.2018 04:00:00.000 GMT+0100,1.30165,1.30191,1.30102,1.30109,3733.55
05.10.2018 05:00:00.000 GMT+0100,1.30106,1.30115,1.30045,1.30093,3213.1299
05.10.2018 06:00:00.000 GMT+0100,1.30092,1.30106,1.30032,1.30069,3177.73
05.10.2018 07:00:00.000 GMT+0100,1.30065,1.30595,1.30061,1.30481,9348.6201
05.10.2018 08:00:00.000 GMT+0100,1.30481,1.30534,1.30341,1.30414,8670.3604
05.10.2018 09:00:00.000 GMT+0100,1.30413,1.30436,1.30242,1.30325,9398.5498
05.10.2018 10:00:00.000 GMT+0100,1.30329,1.30422,1.30279,1.30352,9036.6504
05.10.2018 11:00:00.000 GMT+0100,1.30352,1.30451,1.30330,1.30376,8231.9199
05.10.2018 12:00:00.000 GMT+0100,1.30377,1.30527,1.30347,1.30519,5670.3198
05.10.2018 13:00:00.000 GMT+0100,1.30519,1.30893,1.30360,1.30831,13541.9297
05.10.2018 14:00:00.000 GMT+0100,1.30835,1.31018,1.30767,1.30875,14975.5703
05.10.2018 15:00:00.000 GMT+0100,1.30875,1.31226,1.30629,1.30698,13057.2598
05.10.2018 16:00:00.000 GMT+0100,1.30696,1.31099,1.30693,1.30998,12154.9404
05.10.2018 17:00:00.000 GMT+0100,1.30999,1.31012,1.30874,1.30939,6877.5898
05.10.2018 18:00:00.000 GMT+0100,1.30940,1.31073,1.30931,1.31055,4753.6899
05.10.2018 19:00:00.000 GMT+0100,1.31055,1.31108,1.30986,1.31096,3679.01
05.10.2018 20:00:00.000 GMT+0100,1.31098,1.31204,1.31074,1.31149,5148
05.10.2018 21:00:00.000 GMT+0100,1.31148,1.31183,1.31054,1.31136,3063.52
07.10.2018 22:00:00.000 GMT+0100,1.31230,1.31241,1.30898,1.31209,1538.83
07.10.2018 23:00:00.000 GMT+0100,1.31207,1.31288,1.31207,1.31264,2713.29
08.10.2018 00:00:00.000 GMT+0100,1.31265,1.31271,1.31230,1.31257,7104.7798
08.10.2018 01:00:00.000 GMT+0100,1.31257,1.31326,1.31189,1.31193,5377.54
08.10.2018 02:00:00.000 GMT+0100,1.31193,1.31234,1.31162,1.31198,5263.4902
08.10.2018 03:00:00.000 GMT+0100,1.31199,1.31208,1.31131,1.31184,4995.04
08.10.2018 04:00:00.000 GMT+0100,1.31184,1.31195,1.31089,1.31112,3602.6399
08.10.2018 05:00:00.000 GMT+0100,1.31112,1.31143,1.31081,1.31083,3551.3799
08.10.2018 06:00:00.000 GMT+0100,1.31086,1.31155,1.31052,1.31092,3614.24
08.10.2018 07:00:00.000 GMT+0100,1.31092,1.31100,1.30839,1.30840,7774.5601
08.10.2018 08:00:00.000 GMT+0100,1.30836,1.30842,1.30607,1.30619,9581.7803
08.10.2018 09:00:00.000 GMT+0100,1.30624,1.30649,1.30470,1.30560,11241.7695
08.10.2018 10:00:00.000 GMT+0100,1.30559,1.30658,1.30549,1.30626,7918.7798
08.10.2018 11:00:00.000 GMT+0100,1.30628,1.30637,1.30289,1.30306,8662.6602
08.10.2018 12:00:00.000 GMT+0100,1.30308,1.30455,1.30279,1.30412,7245.75
08.10.2018 13:00:00.000 GMT+0100,1.30410,1.30490,1.30285,1.30476,9320.6797
08.10.2018 14:00:00.000 GMT+0100,1.30475,1.30568,1.30394,1.30531,10001.1104
08.10.2018 15:00:00.000 GMT+0100,1.30533,1.30752,1.30524,1.30707,10811.5703
08.10.2018 16:00:00.000 GMT+0100,1.30703,1.30705,1.30521,1.30577,7987.0898
08.10.2018 17:00:00.000 GMT+0100,1.30581,1.30762,1.30556,1.30735,4806.4702
08.10.2018 18:00:00.000 GMT+0100,1.30735,1.30970,1.30675,1.30934,3741.1499
08.10.2018 19:00:00.000 GMT+0100,1.30935,1.30954,1.30879,1.30914,3630.9099
08.10.2018 20:00:00.000 GMT+0100,1.30915,1.30955,1.30891,1.30954,2544.26
08.10.2018 21:00:00.000 GMT+0100,1.30953,1.30953,1.30859,1.30859,2557.2
08.10.2018 22:00:00.000 GMT+0100,1.30857,1.30939,1.30800,1.30904,1192.3199
08.10.2018 23:00:00.000 GMT+0100,1.30904,1.30924,1.30890,1.30903,3739.6499
09.10.2018 00:00:00.000 GMT+0100,1.30901,1.30930,1.30898,1.30920,3043.3701
09.10.2018 01:00:00.000 GMT+0100,1.30921,1.30926,1.30856,1.30869,4174.9102
09.10.2018 02:00:00.000 GMT+0100,1.30869,1.30936,1.30868,1.30887,4672.0298
09.10.2018 03:00:00.000 GMT+0100,1.30887,1.30939,1.30869,1.30935,4469.3301
09.10.2018 04:00:00.000 GMT+0100,1.30935,1.30944,1.30910,1.30917,2895.6399
09.10.2018 05:00:00.000 GMT+0100,1.30917,1.31059,1.30906,1.31049,2688.3301
09.10.2018 06:00:00.000 GMT+0100,1.31049,1.31050,1.30937,1.30974,3084.5601
09.10.2018 07:00:00.000 GMT+0100,1.30974,1.30978,1.30734,1.30774,9581.3701
09.10.2018 08:00:00.000 GMT+0100,1.30773,1.30888,1.30544,1.30582,10690.9805
09.10.2018 09:00:00.000 GMT+0100,1.30581,1.30686,1.30502,1.30640,10506.5303
09.10.2018 10:00:00.000 GMT+0100,1.30640,1.30645,1.30372,1.30412,12494.2305
09.10.2018 11:00:00.000 GMT+0100,1.30412,1.30571,1.30335,1.30501,12040.6396
09.10.2018 12:00:00.000 GMT+0100,1.30504,1.30562,1.30343,1.30353,10875.1602
09.10.2018 13:00:00.000 GMT+0100,1.30353,1.30726,1.30328,1.30688,11570.9297
09.10.2018 14:00:00.000 GMT+0100,1.30691,1.30752,1.30481,1.30510,12047.7998
09.10.2018 15:00:00.000 GMT+0100,1.30506,1.31089,1.30446,1.30889,15944.8701
09.10.2018 16:00:00.000 GMT+0100,1.30892,1.31476,1.30852,1.31383,14426.0098
09.10.2018 17:00:00.000 GMT+0100,1.31379,1.31474,1.31251,1.31307,8406.1201
09.10.2018 18:00:00.000 GMT+0100,1.31306,1.31481,1.31274,1.31397,4815.4399
09.10.2018 19:00:00.000 GMT+0100,1.31402,1.31500,1.31373,1.31459,5185.3398
09.10.2018 20:00:00.000 GMT+0100,1.31460,1.31478,1.31406,1.31433,3204.71
09.10.2018 21:00:00.000 GMT+0100,1.31433,1.31468,1.31389,1.31425,1980.92
09.10.2018 22:00:00.000 GMT+0100,1.31412,1.31465,1.31332,1.31402,1582.64
09.10.2018 23:00:00.000 GMT+0100,1.31402,1.31476,1.31397,1.31440,1025.4
10.10.2018 00:00:00.000 GMT+0100,1.31441,1.31578,1.31424,1.31565,2800.8701
10.10.2018 01:00:00.000 GMT+0100,1.31564,1.31573,1.31468,1.31535,4694.4199
10.10.2018 02:00:00.000 GMT+0100,1.31535,1.31599,1.31504,1.31585,5405.54
10.10.2018 03:00:00.000 GMT+0100,1.31585,1.31615,1.31544,1.31581,4592.25
10.10.2018 04:00:00.000 GMT+0100,1.31581,1.31610,1.31569,1.31573,3562.3799
10.10.2018 05:00:00.000 GMT+0100,1.31573,1.31597,1.31563,1.31596,2993.6299
10.10.2018 06:00:00.000 GMT+0100,1.31595,1.31733,1.31593,1.31664,4188.6299
10.10.2018 07:00:00.000 GMT+0100,1.31662,1.31767,1.31622,1.31753,8829.0303
10.10.2018 08:00:00.000 GMT+0100,1.31751,1.31851,1.31532,1.31632,10549.5303
10.10.2018 09:00:00.000 GMT+0100,1.31634,1.31669,1.31368,1.31369,10183.4697
10.10.2018 10:00:00.000 GMT+0100,1.31374,1.31591,1.31361,1.31541,10686.3496
10.10.2018 11:00:00.000 GMT+0100,1.31541,1.31641,1.31453,1.31627,8977.9404
10.10.2018 12:00:00.000 GMT+0100,1.31626,1.31730,1.31528,1.31538,7664.0298
10.10.2018 13:00:00.000 GMT+0100,1.31538,1.31648,1.31459,1.31629,10577.1797
10.10.2018 14:00:00.000 GMT+0100,1.31630,1.31862,1.31606,1.31808,13203.5303
10.10.2018 15:00:00.000 GMT+0100,1.31809,1.32100,1.31800,1.31990,11660.54
10.10.2018 16:00:00.000 GMT+0100,1.31990,1.32071,1.31901,1.32060,10654.6504
10.10.2018 17:00:00.000 GMT+0100,1.32060,1.32125,1.32015,1.32105,5787.9399
10.10.2018 18:00:00.000 GMT+0100,1.32105,1.32121,1.32029,1.32068,4357.71
10.10.2018 19:00:00.000 GMT+0100,1.32065,1.32158,1.31966,1.31970,5715.4902
10.10.2018 20:00:00.000 GMT+0100,1.31973,1.32004,1.31808,1.31886,6419.1899
10.10.2018 21:00:00.000 GMT+0100,1.31885,1.31941,1.31837,1.31880,3967.24
10.10.2018 22:00:00.000 GMT+0100,1.31880,1.32050,1.31741,1.31968,2979.4299
10.10.2018 23:00:00.000 GMT+0100,1.31968,1.32071,1.31966,1.32039,4641.1602
11.10.2018 00:00:00.000 GMT+0100,1.32041,1.32065,1.32006,1.32043,4465.21
11.10.2018 01:00:00.000 GMT+0100,1.32043,1.32132,1.32039,1.32125,7661.3901
11.10.2018 02:00:00.000 GMT+0100,1.32124,1.32437,1.32050,1.32366,9953.1104
11.10.2018 03:00:00.000 GMT+0100,1.32367,1.32380,1.32265,1.32304,10189.4502
11.10.2018 04:00:00.000 GMT+0100,1.32307,1.32328,1.32260,1.32275,7402.5098
11.10.2018 05:00:00.000 GMT+0100,1.32275,1.32276,1.32200,1.32219,7790.3999
11.10.2018 06:00:00.000 GMT+0100,1.32219,1.32259,1.32181,1.32217,9494.5303
11.10.2018 07:00:00.000 GMT+0100,1.32217,1.32244,1.31919,1.31932,11514.9004
11.10.2018 08:00:00.000 GMT+0100,1.31934,1.32089,1.31816,1.31855,13395.1396
11.10.2018 09:00:00.000 GMT+0100,1.31857,1.31965,1.31857,1.31919,9102.2998
11.10.2018 10:00:00.000 GMT+0100,1.31923,1.32069,1.31830,1.31989,9228.5996
11.10.2018 11:00:00.000 GMT+0100,1.31988,1.32148,1.31917,1.32067,10024.3896
11.10.2018 12:00:00.000 GMT+0100,1.32067,1.32354,1.32052,1.32313,9072.1504
11.10.2018 13:00:00.000 GMT+0100,1.32312,1.32468,1.32213,1.32275,13086.8701
11.10.2018 14:00:00.000 GMT+0100,1.32270,1.32374,1.32154,1.32191,14121.9297
11.10.2018 15:00:00.000 GMT+0100,1.32193,1.32311,1.32079,1.32105,13833.4805
11.10.2018 16:00:00.000 GMT+0100,1.32107,1.32148,1.31830,1.31916,14575.5
11.10.2018 17:00:00.000 GMT+0100,1.31920,1.32071,1.31902,1.31983,9809.25
11.10.2018 18:00:00.000 GMT+0100,1.31980,1.32157,1.31950,1.32130,6148.6299
11.10.2018 19:00:00.000 GMT+0100,1.32129,1.32398,1.32101,1.32340,9940.4805
11.10.2018 20:00:00.000 GMT+0100,1.32340,1.32350,1.32279,1.32297,8881.3896
11.10.2018 21:00:00.000 GMT+0100,1.32298,1.32381,1.32297,1.32311,2755.8701
11.10.2018 22:00:00.000 GMT+0100,1.32311,1.32331,1.32210,1.32296,3650.48
11.10.2018 23:00:00.000 GMT+0100,1.32296,1.32369,1.32255,1.32336,2168.1201
12.10.2018 00:00:00.000 GMT+0100,1.32339,1.32339,1.32303,1.32331,2792.5701
12.10.2018 01:00:00.000 GMT+0100,1.32331,1.32435,1.32299,1.32401,6297.0298
12.10.2018 02:00:00.000 GMT+0100,1.32401,1.32435,1.32301,1.32304,11724.21
12.10.2018 03:00:00.000 GMT+0100,1.32304,1.32397,1.32295,1.32373,7163.1001
12.10.2018 04:00:00.000 GMT+0100,1.32373,1.32376,1.32312,1.32326,5035.4502
12.10.2018 05:00:00.000 GMT+0100,1.32328,1.32383,1.32305,1.32379,5264.4902
12.10.2018 06:00:00.000 GMT+0100,1.32379,1.32403,1.32257,1.32283,8057.5098
12.10.2018 07:00:00.000 GMT+0100,1.32282,1.32405,1.32274,1.32403,9306.54
12.10.2018 08:00:00.000 GMT+0100,1.32403,1.32575,1.32403,1.32524,9989.8701
12.10.2018 09:00:00.000 GMT+0100,1.32521,1.32525,1.32063,1.32175,11489.0195
12.10.2018 10:00:00.000 GMT+0100,1.32174,1.32237,1.32094,1.32111,8772.4297
12.10.2018 11:00:00.000 GMT+0100,1.32109,1.32236,1.32063,1.32196,9950.1904
12.10.2018 12:00:00.000 GMT+0100,1.32197,1.32208,1.31997,1.32084,11148.0303
12.10.2018 13:00:00.000 GMT+0100,1.32085,1.32117,1.31706,1.31861,12398.4502
12.10.2018 14:00:00.000 GMT+0100,1.31860,1.31960,1.31764,1.31795,11900.1797
12.10.2018 15:00:00.000 GMT+0100,1.31792,1.32012,1.31526,1.31573,12335.04
12.10.2018 16:00:00.000 GMT+0100,1.31576,1.31657,1.31512,1.31528,9838.5996
12.10.2018 17:00:00.000 GMT+0100,1.31528,1.31637,1.31510,1.31571,8268.9502
12.10.2018 18:00:00.000 GMT+0100,1.31570,1.31590,1.31509,1.31559,5087.7002
12.10.2018 19:00:00.000 GMT+0100,1.31559,1.31634,1.31496,1.31618,5414.75
12.10.2018 20:00:00.000 GMT+0100,1.31617,1.31679,1.31458,1.31507,5176.52
12.10.2018 21:00:00.000 GMT+0100,1.31506,1.31561,1.31498,1.31516,2370.3799
14.10.2018 22:00:00.000 GMT+0100,1.30854,1.31065,1.30811,1.31005,1375.3
14.10.2018 23:00:00.000 GMT+0100,1.31002,1.31099,1.30941,1.30975,2807.1899
15.10.2018 00:00:00.000 GMT+0100,1.30991,1.31086,1.30991,1.31027,6105.6699
15.10.2018 01:00:00.000 GMT+0100,1.31026,1.31149,1.31013,1.31099,6221.4702
15.10.2018 02:00:00.000 GMT+0100,1.31099,1.31131,1.31054,1.31121,5344.8198
15.10.2018 03:00:00.000 GMT+0100,1.31122,1.31145,1.31068,1.31070,4502.8701
15.10.2018 04:00:00.000 GMT+0100,1.31070,1.31079,1.31020,1.31062,4011.8101
15.10.2018 05:00:00.000 GMT+0100,1.31062,1.31119,1.31046,1.31115,3485.03
15.10.2018 06:00:00.000 GMT+0100,1.31115,1.31260,1.31049,1.31259,4723.3301
15.10.2018 07:00:00.000 GMT+0100,1.31258,1.31295,1.31080,1.31162,9246.9199
15.10.2018 08:00:00.000 GMT+0100,1.31162,1.31283,1.31098,1.31252,11528.5098
15.10.2018 09:00:00.000 GMT+0100,1.31253,1.31361,1.31129,1.31342,10891.0996
15.10.2018 10:00:00.000 GMT+0100,1.31342,1.31564,1.31328,1.31501,11078.4297
15.10.2018 11:00:00.000 GMT+0100,1.31499,1.31786,1.31459,1.31753,10114.2402
15.10.2018 12:00:00.000 GMT+0100,1.31753,1.31815,1.31598,1.31626,9772.8096
15.10.2018 13:00:00.000 GMT+0100,1.31625,1.31700,1.31498,1.31582,11466.8203
15.10.2018 14:00:00.000 GMT+0100,1.31581,1.31622,1.31374,1.31440,11208.5596
15.10.2018 15:00:00.000 GMT+0100,1.31438,1.31696,1.31281,1.31431,13356.4902
15.10.2018 16:00:00.000 GMT+0100,1.31431,1.31683,1.31353,1.31668,9402.4404
15.10.2018 17:00:00.000 GMT+0100,1.31668,1.31681,1.31561,1.31578,6153.8901
15.10.2018 18:00:00.000 GMT+0100,1.31578,1.31601,1.31491,1.31511,2828.3401
15.10.2018 19:00:00.000 GMT+0100,1.31511,1.31586,1.31470,1.31531,3926.03
15.10.2018 20:00:00.000 GMT+0100,1.31533,1.31549,1.31450,1.31518,3039.8301
15.10.2018 21:00:00.000 GMT+0100,1.31519,1.31559,1.31500,1.31514,1971.77
15.10.2018 22:00:00.000 GMT+0100,1.31514,1.31575,1.31350,1.31542,2585.0801
15.10.2018 23:00:00.000 GMT+0100,1.31540,1.31586,1.31530,1.31545,3399.1499
16.10.2018 00:00:00.000 GMT+0100,1.31545,1.31568,1.31525,1.31538,3409.76
16.10.2018 01:00:00.000 GMT+0100,1.31538,1.31621,1.31538,1.31588,4246.6099
16.10.2018 02:00:00.000 GMT+0100,1.31589,1.31593,1.31501,1.31508,4581.71
16.10.2018 03:00:00.000 GMT+0100,1.31508,1.31547,1.31415,1.31438,6370.6099
16.10.2018 04:00:00.000 GMT+0100,1.31438,1.31488,1.31414,1.31465,5029.3901
16.10.2018 05:00:00.000 GMT+0100,1.31465,1.31482,1.31416,1.31439,5979.5698
16.10.2018 06:00:00.000 GMT+0100,1.31439,1.31522,1.31407,1.31495,6941.9702
16.10.2018 07:00:00.000 GMT+0100,1.31496,1.31754,1.31472,1.31650,10784.4697
16.10.2018 08:00:00.000 GMT+0100,1.31651,1.31970,1.31543,1.31848,11865.0195
16.10.2018 09:00:00.000 GMT+0100,1.31850,1.32091,1.31794,1.31941,9313.6299
16.10.2018 10:00:00.000 GMT+0100,1.31940,1.32022,1.31826,1.32011,9567.4199
16.10.2018 11:00:00.000 GMT+0100,1.32011,1.32276,1.31927,1.32178,8792.7998
16.10.2018 12:00:00.000 GMT+0100,1.32179,1.32306,1.32141,1.32266,7451.6401
16.10.2018 13:00:00.000 GMT+0100,1.32269,1.32285,1.32067,1.32134,8080.27
16.10.2018 14:00:00.000 GMT+0100,1.32133,1.32362,1.32076,1.32207,11036.1299
16.10.2018 15:00:00.000 GMT+0100,1.32207,1.32222,1.32068,1.32094,8598.2402
16.10.2018 16:00:00.000 GMT+0100,1.32096,1.32138,1.32000,1.32084,7565.5498
16.10.2018 17:00:00.000 GMT+0100,1.32084,1.32122,1.31793,1.31868,5075.8901
16.10.2018 18:00:00.000 GMT+0100,1.31868,1.31923,1.31707,1.31885,4249.3301
16.10.2018 19:00:00.000 GMT+0100,1.31885,1.31922,1.31870,1.31909,2678.6399
16.10.2018 20:00:00.000 GMT+0100,1.31908,1.31950,1.31851,1.31887,2595.04
16.10.2018 21:00:00.000 GMT+0100,1.31889,1.31908,1.31765,1.31767,2231.3201
16.10.2018 22:00:00.000 GMT+0100,1.31768,1.31867,1.31741,1.31832,4453.8901
16.10.2018 23:00:00.000 GMT+0100,1.31834,1.31873,1.31816,1.31843,3174.8799
17.10.2018 00:00:00.000 GMT+0100,1.31845,1.31883,1.31809,1.31873,2569.1699
17.10.2018 01:00:00.000 GMT+0100,1.31873,1.31923,1.31851,1.31863,3597.55
17.10.2018 02:00:00.000 GMT+0100,1.31864,1.31899,1.31818,1.31832,4009.8201
17.10.2018 03:00:00.000 GMT+0100,1.31834,1.31838,1.31736,1.31754,4681.8101
17.10.2018 04:00:00.000 GMT+0100,1.31754,1.31760,1.31679,1.31744,3608.79
17.10.2018 05:00:00.000 GMT+0100,1.31744,1.31767,1.31719,1.31720,3351.23
17.10.2018 06:00:00.000 GMT+0100,1.31721,1.31774,1.31611,1.31725,5293.75
17.10.2018 07:00:00.000 GMT+0100,1.31725,1.31894,1.31703,1.31893,7737.4199
17.10.2018 08:00:00.000 GMT+0100,1.31892,1.31898,1.31519,1.31567,9995.6396
17.10.2018 09:00:00.000 GMT+0100,1.31568,1.31689,1.31246,1.31440,9665.1299
17.10.2018 10:00:00.000 GMT+0100,1.31441,1.31474,1.31309,1.31419,8313.96
17.10.2018 11:00:00.000 GMT+0100,1.31422,1.31505,1.31302,1.31324,8624.04
17.10.2018 12:00:00.000 GMT+0100,1.31322,1.31322,1.30993,1.31076,10939.4199
17.10.2018 13:00:00.000 GMT+0100,1.31077,1.31180,1.31000,1.31132,7212.79
17.10.2018 14:00:00.000 GMT+0100,1.31135,1.31336,1.31084,1.31297,8787.3701
17.10.2018 15:00:00.000 GMT+0100,1.31300,1.31402,1.31203,1.31351,10303.0596
17.10.2018 16:00:00.000 GMT+0100,1.31347,1.31451,1.31252,1.31356,8165.2798
17.10.2018 17:00:00.000 GMT+0100,1.31355,1.31487,1.31327,1.31412,5603.5801
17.10.2018 18:00:00.000 GMT+0100,1.31411,1.31414,1.31239,1.31345,5019.04
17.10.2018 19:00:00.000 GMT+0100,1.31346,1.31368,1.31138,1.31216,5957.6099
17.10.2018 20:00:00.000 GMT+0100,1.31214,1.31249,1.31156,1.31243,3942.5901
17.10.2018 21:00:00.000 GMT+0100,1.31242,1.31242,1.31112,1.31128,2887.8899
17.10.2018 22:00:00.000 GMT+0100,1.31115,1.31131,1.30911,1.31026,3591.73
17.10.2018 23:00:00.000 GMT+0100,1.31026,1.31084,1.30987,1.31015,3804.8
18.10.2018 00:00:00.000 GMT+0100,1.31017,1.31030,1.30914,1.31013,3641.4399
18.10.2018 01:00:00.000 GMT+0100,1.31013,1.31051,1.30909,1.30977,6958.6299
18.10.2018 02:00:00.000 GMT+0100,1.30977,1.31021,1.30920,1.30942,4695
18.10.2018 03:00:00.000 GMT+0100,1.30942,1.31010,1.30870,1.30988,4792.8101
18.10.2018 04:00:00.000 GMT+0100,1.30988,1.31014,1.30971,1.30990,2330.3899
18.10.2018 05:00:00.000 GMT+0100,1.30988,1.31025,1.30951,1.30971,2684.6599
18.10.2018 06:00:00.000 GMT+0100,1.30978,1.30992,1.30853,1.30900,3385.28
18.10.2018 07:00:00.000 GMT+0100,1.30899,1.30900,1.30758,1.30893,7949.6699
18.10.2018 08:00:00.000 GMT+0100,1.30889,1.31169,1.30796,1.31148,9027.9199
18.10.2018 09:00:00.000 GMT+0100,1.31149,1.31181,1.30999,1.31090,8189.7798
18.10.2018 10:00:00.000 GMT+0100,1.31090,1.31266,1.31022,1.31261,8538.8604
18.10.2018 11:00:00.000 GMT+0100,1.31261,1.31311,1.31219,1.31282,6625.73
18.10.2018 12:00:00.000 GMT+0100,1.31282,1.31284,1.31016,1.31081,7930.4902
18.10.2018 13:00:00.000 GMT+0100,1.31081,1.31084,1.30935,1.31042,6140.8398
18.10.2018 14:00:00.000 GMT+0100,1.31042,1.31074,1.30899,1.30944,7848.1499
18.10.2018 15:00:00.000 GMT+0100,1.30943,1.30953,1.30671,1.30746,10257.5801
18.10.2018 16:00:00.000 GMT+0100,1.30750,1.30858,1.30587,1.30596,10617.0098
18.10.2018 17:00:00.000 GMT+0100,1.30597,1.30621,1.30400,1.30424,7968.9702
18.10.2018 18:00:00.000 GMT+0100,1.30424,1.30438,1.30188,1.30200,7033.5498
18.10.2018 19:00:00.000 GMT+0100,1.30200,1.30382,1.30158,1.30329,7681.48
18.10.2018 20:00:00.000 GMT+0100,1.30326,1.30326,1.30189,1.30195,7012.6299
18.10.2018 21:00:00.000 GMT+0100,1.30194,1.30252,1.30162,1.30168,2909.1299
18.10.2018 22:00:00.000 GMT+0100,1.30168,1.30251,1.30137,1.30195,2640.53
18.10.2018 23:00:00.000 GMT+0100,1.30196,1.30223,1.30184,1.30211,1546.95
19.10.2018 00:00:00.000 GMT+0100,1.30211,1.30242,1.30173,1.30178,3174.6799
19.10.2018 01:00:00.000 GMT+0100,1.30180,1.30238,1.30165,1.30232,3874.3101
19.10.2018 02:00:00.000 GMT+0100,1.30234,1.30258,1.30203,1.30242,3647.98
19.10.2018 03:00:00.000 GMT+0100,1.30242,1.30270,1.30198,1.30229,5872.5098
19.10.2018 04:00:00.000 GMT+0100,1.30229,1.30241,1.30199,1.30216,3168.8899
19.10.2018 05:00:00.000 GMT+0100,1.30219,1.30245,1.30198,1.30205,2896.7
19.10.2018 06:00:00.000 GMT+0100,1.30205,1.30274,1.30191,1.30266,3526.3601
19.10.2018 07:00:00.000 GMT+0100,1.30262,1.30373,1.30202,1.30357,8958.1602
19.10.2018 08:00:00.000 GMT+0100,1.30354,1.30381,1.30109,1.30215,9694.3301
19.10.2018 09:00:00.000 GMT+0100,1.30213,1.30469,1.30146,1.30344,10583.2695
19.10.2018 10:00:00.000 GMT+0100,1.30344,1.30430,1.30196,1.30274,8661.1504
19.10.2018 11:00:00.000 GMT+0100,1.30274,1.30467,1.30273,1.30318,7314.4502
19.10.2018 12:00:00.000 GMT+0100,1.30316,1.30385,1.30186,1.30267,8656.6602
19.10.2018 13:00:00.000 GMT+0100,1.30267,1.30328,1.30186,1.30231,8920.6104
19.10.2018 14:00:00.000 GMT+0100,1.30239,1.30602,1.30234,1.30529,8777.7598
19.10.2018 15:00:00.000 GMT+0100,1.30531,1.30584,1.30372,1.30453,9493.6904
19.10.2018 16:00:00.000 GMT+0100,1.30452,1.30483,1.30300,1.30421,8624.0703
19.10.2018 17:00:00.000 GMT+0100,1.30429,1.31037,1.30387,1.30689,8677.7305
19.10.2018 18:00:00.000 GMT+0100,1.30690,1.30746,1.30596,1.30673,5492.8599
19.10.2018 19:00:00.000 GMT+0100,1.30673,1.30726,1.30613,1.30652,4357.9702
19.10.2018 20:00:00.000 GMT+0100,1.30652,1.30667,1.30592,1.30626,3367.8501
19.10.2018 21:00:00.000 GMT+0100,1.30623,1.30724,1.30606,1.30666,2608.53
21.10.2018 22:00:00.000 GMT+0100,1.30703,1.30749,1.30512,1.30637,2080.45
21.10.2018 23:00:00.000 GMT+0100,1.30643,1.30731,1.30642,1.30651,1505.5
22.10.2018 00:00:00.000 GMT+0100,1.30653,1.30667,1.30635,1.30661,2205.8101
22.10.2018 01:00:00.000 GMT+0100,1.30661,1.30695,1.30534,1.30561,5992.21
22.10.2018 02:00:00.000 GMT+0100,1.30562,1.30584,1.30523,1.30569,5729.5801
22.10.2018 03:00:00.000 GMT+0100,1.30570,1.30662,1.30566,1.30659,4678.71
22.10.2018 04:00:00.000 GMT+0100,1.30657,1.30748,1.30650,1.30727,4168.25
22.10.2018 05:00:00.000 GMT+0100,1.30727,1.30750,1.30664,1.30668,3011
22.10.2018 06:00:00.000 GMT+0100,1.30667,1.30713,1.30656,1.30657,3673.2
22.10.2018 07:00:00.000 GMT+0100,1.30658,1.30899,1.30642,1.30840,8555.21
22.10.2018 08:00:00.000 GMT+0100,1.30841,1.30859,1.30749,1.30765,9567.5996
22.10.2018 09:00:00.000 GMT+0100,1.30764,1.30831,1.30464,1.30503,9514.5898
22.10.2018 10:00:00.000 GMT+0100,1.30501,1.30520,1.30271,1.30287,7168.3198
22.10.2018 11:00:00.000 GMT+0100,1.30289,1.30389,1.30203,1.30292,7360.8398
22.10.2018 12:00:00.000 GMT+0100,1.30292,1.30315,1.30013,1.30053,8312.8398
22.10.2018 13:00:00.000 GMT+0100,1.30053,1.30094,1.29725,1.29732,9203.4404
22.10.2018 14:00:00.000 GMT+0100,1.29729,1.29819,1.29563,1.29713,9922.0996
22.10.2018 15:00:00.000 GMT+0100,1.29715,1.29850,1.29607,1.29732,9950.4404
22.10.2018 16:00:00.000 GMT+0100,1.29734,1.29872,1.29579,1.29723,10127.1602
22.10.2018 17:00:00.000 GMT+0100,1.29723,1.29757,1.29589,1.29705,5915.9302
22.10.2018 18:00:00.000 GMT+0100,1.29699,1.29777,1.29674,1.29737,4747.7998
22.10.2018 19:00:00.000 GMT+0100,1.29736,1.29773,1.29674,1.29717,4258.8799
22.10.2018 20:00:00.000 GMT+0100,1.29716,1.29738,1.29651,1.29656,3260.25
22.10.2018 21:00:00.000 GMT+0100,1.29656,1.29710,1.29562,1.29564,2133.3701
22.10.2018 22:00:00.000 GMT+0100,1.29563,1.29689,1.29532,1.29614,2591.05
22.10.2018 23:00:00.000 GMT+0100,1.29615,1.29694,1.29615,1.29674,2977.51
23.10.2018 00:00:00.000 GMT+0100,1.29673,1.29702,1.29640,1.29648,4003.55
23.10.2018 01:00:00.000 GMT+0100,1.29649,1.29684,1.29600,1.29652,5596.1802
